dmrecord,title,file,link,dpi,viewer,date,creator,publisher,scale,physical_width,physical_height
5365,"N.52 Buurt LL, uit: Atlas van de gemeente Amsterdam : bevattende de grondteekening van alle gebouwen met de tegenwoordige nommering, en onderscheiding van gemeente-eigendommen, publieke en bijzondere gebouwen, woon- en pakhuizen : in 101 kaarten / naar officiële bronnen bewerkt; [schaal 1:1.250]",0106053130053.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/5365,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/5415/show/5365,1876,Jan Christiaan Loman Jr. 1825-1897; J.Smulders & Co./1 Den Haag,,,47,59
5366,"N.53 Buurt MM, uit: Atlas van de gemeente Amsterdam : bevattende de grondteekening van alle gebouwen met de tegenwoordige nommering, en onderscheiding van gemeente-eigendommen, publieke en bijzondere gebouwen, woon- en pakhuizen : in 101 kaarten / naar officiële bronnen bewerkt; [schaal 1:1.250]",0106053130054.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/5366,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/5415/show/5366,1876,Jan Christiaan Loman Jr. 1825-1897; J.Smulders & Co./1 Den Haag,,,47,59
5367,"N.54 Buurt NN, uit: Atlas van de gemeente Amsterdam : bevattende de grondteekening van alle gebouwen met de tegenwoordige nommering, en onderscheiding van gemeente-eigendommen, publieke en bijzondere gebouwen, woon- en pakhuizen : in 101 kaarten / naar officiële bronnen bewerkt; [schaal 1:1.250]",0106053130055.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/5367,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/5415/show/5367,1876,Jan Christiaan Loman Jr. 1825-1897; J.Smulders & Co./1 Den Haag,,,47,59
5368,"N.55 Buurt OO 1ste blad, uit: Atlas van de gemeente Amsterdam : bevattende de grondteekening van alle gebouwen met de tegenwoordige nommering, en onderscheiding van gemeente-eigendommen, publieke en bijzondere gebouwen, woon- en pakhuizen : in 101 kaarten / naar officiële bronnen bewerkt; [schaal 1:1.250]",0106053130056.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/5368,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/5415/show/5368,1876,Jan Christiaan Loman Jr. 1825-1897; J.Smulders & Co./1 Den Haag,,,47,59
5369,"N.56 Buurt OO 2de blad, uit: Atlas van de gemeente Amsterdam : bevattende de grondteekening van alle gebouwen met de tegenwoordige nommering, en onderscheiding van gemeente-eigendommen, publieke en bijzondere gebouwen, woon- en pakhuizen : in 101 kaarten / naar officiële bronnen bewerkt; [schaal 1:1.250]",0106053130057.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/5369,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/5415/show/5369,1876,Jan Christiaan Loman Jr. 1825-1897; J.Smulders & Co./1 Den Haag,,,47,59
5370,"N.57 Buurt PP 1ste blad, uit: Atlas van de gemeente Amsterdam : bevattende de grondteekening van alle gebouwen met de tegenwoordige nommering, en onderscheiding van gemeente-eigendommen, publieke en bijzondere gebouwen, woon- en pakhuizen : in 101 kaarten / naar officiële bronnen bewerkt; [schaal 1:1.250]",0106053130058.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/5370,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/5415/show/5370,1876,Jan Christiaan Loman Jr. 1825-1897; J.Smulders & Co./1 Den Haag,,,47,59
5371,"N.58 Buurt PP 2de blad, uit: Atlas van de gemeente Amsterdam : bevattende de grondteekening van alle gebouwen met de tegenwoordige nommering, en onderscheiding van gemeente-eigendommen, publieke en bijzondere gebouwen, woon- en pakhuizen : in 101 kaarten / naar officiële bronnen bewerkt; [schaal 1:1.250]",0106053130059.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/5371,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/5415/show/5371,1876,Jan Christiaan Loman Jr. 1825-1897; J.Smulders & Co./1 Den Haag,,,47,59
5372,"N.59 Buurt QQ, uit: Atlas van de gemeente Amsterdam : bevattende de grondteekening van alle gebouwen met de tegenwoordige nommering, en onderscheiding van gemeente-eigendommen, publieke en bijzondere gebouwen, woon- en pakhuizen : in 101 kaarten / naar officiële bronnen bewerkt; [schaal 1:1.250]",0106053130060.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/5372,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/5415/show/5372,1876,Jan Christiaan Loman Jr. 1825-1897; J.Smulders & Co./1 Den Haag,,,47,59
5373,"N.60 Buurt RR, uit: Atlas van de gemeente Amsterdam : bevattende de grondteekening van alle gebouwen met de tegenwoordige nommering, en onderscheiding van gemeente-eigendommen, publieke en bijzondere gebouwen, woon- en pakhuizen : in 101 kaarten / naar officiële bronnen bewerkt; [schaal 1:1.250]",0106053130061.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/5373,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/5415/show/5373,1876,Jan Christiaan Loman Jr. 1825-1897; J.Smulders & Co./1 Den Haag,,,47,59
5374,"N.61 Buurt SS, uit: Atlas van de gemeente Amsterdam : bevattende de grondteekening van alle gebouwen met de tegenwoordige nommering, en onderscheiding van gemeente-eigendommen, publieke en bijzondere gebouwen, woon- en pakhuizen : in 101 kaarten / naar officiële bronnen bewerkt; [schaal 1:1.250]",0106053130062.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/5374,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/5415/show/5374,1876,Jan Christiaan Loman Jr. 1825-1897; J.Smulders & Co./1 Den Haag,,,47,59
5375,"N.62 Buurt TT, uit: Atlas van de gemeente Amsterdam : bevattende de grondteekening van alle gebouwen met de tegenwoordige nommering, en onderscheiding van gemeente-eigendommen, publieke en bijzondere gebouwen, woon- en pakhuizen : in 101 kaarten / naar officiële bronnen bewerkt; [schaal 1:1.250]",0106053130063.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/5375,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/5415/show/5375,1876,Jan Christiaan Loman Jr. 1825-1897; J.Smulders & Co./1 Den Haag,,,47,59
5376,"N.63 Buurt UU 1ste blad, uit: Atlas van de gemeente Amsterdam : bevattende de grondteekening van alle gebouwen met de tegenwoordige nommering, en onderscheiding van gemeente-eigendommen, publieke en bijzondere gebouwen, woon- en pakhuizen : in 101 kaarten / naar officiële bronnen bewerkt; [schaal 1:1.250]",0106053130064.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/5376,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/5415/show/5376,1876,Jan Christiaan Loman Jr. 1825-1897; J.Smulders & Co./1 Den Haag,,,47,59
5377,"N.64 Buurt UU 2de blad, uit: Atlas van de gemeente Amsterdam : bevattende de grondteekening van alle gebouwen met de tegenwoordige nommering, en onderscheiding van gemeente-eigendommen, publieke en bijzondere gebouwen, woon- en pakhuizen : in 101 kaarten / naar officiële bronnen bewerkt; [schaal 1:1.250]",0106053130065.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/5377,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/5415/show/5377,1876,Jan Christiaan Loman Jr. 1825-1897; J.Smulders & Co./1 Den Haag,,,47,59
5378,"N.65 Buurt VV 1ste blad, uit: Atlas van de gemeente Amsterdam : bevattende de grondteekening van alle gebouwen met de tegenwoordige nommering, en onderscheiding van gemeente-eigendommen, publieke en bijzondere gebouwen, woon- en pakhuizen : in 101 kaarten / naar officiële bronnen bewerkt; [schaal 1:1.250]",0106053130066.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/5378,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/5415/show/5378,1876,Jan Christiaan Loman Jr. 1825-1897; J.Smulders & Co./1 Den Haag,,,47,59
5379,"N.66 Buurt VV 2de blad, uit: Atlas van de gemeente Amsterdam : bevattende de grondteekening van alle gebouwen met de tegenwoordige nommering, en onderscheiding van gemeente-eigendommen, publieke en bijzondere gebouwen, woon- en pakhuizen : in 101 kaarten / naar officiële bronnen bewerkt; [schaal 1:1.250]",0106053130067.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/5379,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/5415/show/5379,1876,Jan Christiaan Loman Jr. 1825-1897; J.Smulders & Co./1 Den Haag,,,47,59
5380,"N.67 Buurt WW 1ste blad, uit: Atlas van de gemeente Amsterdam : bevattende de grondteekening van alle gebouwen met de tegenwoordige nommering, en onderscheiding van gemeente-eigendommen, publieke en bijzondere gebouwen, woon- en pakhuizen : in 101 kaarten / naar officiële bronnen bewerkt; [schaal 1:1.250]",0106053130068.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/5380,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/5415/show/5380,1876,Jan Christiaan Loman Jr. 1825-1897; J.Smulders & Co./1 Den Haag,,,47,59
5381,"N.68 Buurt WW 2de blad, uit: Atlas van de gemeente Amsterdam : bevattende de grondteekening van alle gebouwen met de tegenwoordige nommering, en onderscheiding van gemeente-eigendommen, publieke en bijzondere gebouwen, woon- en pakhuizen : in 101 kaarten / naar officiële bronnen bewerkt; [schaal 1:1.250]",0106053130069.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/5381,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/5415/show/5381,1876,Jan Christiaan Loman Jr. 1825-1897; J.Smulders & Co./1 Den Haag,,,47,59
5382,"N.69 Buurt WW 3de blad, uit: Atlas van de gemeente Amsterdam : bevattende de grondteekening van alle gebouwen met de tegenwoordige nommering, en onderscheiding van gemeente-eigendommen, publieke en bijzondere gebouwen, woon- en pakhuizen : in 101 kaarten / naar officiële bronnen bewerkt; [schaal 1:1.250]",0106053130070.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/5382,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/5415/show/5382,1876,Jan Christiaan Loman Jr. 1825-1897; J.Smulders & Co./1 Den Haag,,,47,59
5383,"N.70 Buurt WW 4de blad, uit: Atlas van de gemeente Amsterdam : bevattende de grondteekening van alle gebouwen met de tegenwoordige nommering, en onderscheiding van gemeente-eigendommen, publieke en bijzondere gebouwen, woon- en pakhuizen : in 101 kaarten / naar officiële bronnen bewerkt; [schaal 1:1.250]",0106053130071.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/5383,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/5415/show/5383,1876,Jan Christiaan Loman Jr. 1825-1897; J.Smulders & Co./1 Den Haag,,,47,59
5384,"N.71 Buurt WW 5de blad, uit: Atlas van de gemeente Amsterdam : bevattende de grondteekening van alle gebouwen met de tegenwoordige nommering, en onderscheiding van gemeente-eigendommen, publieke en bijzondere gebouwen, woon- en pakhuizen : in 101 kaarten / naar officiële bronnen bewerkt; [schaal 1:1.250]",0106053130072.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/5384,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/5415/show/5384,1876,Jan Christiaan Loman Jr. 1825-1897; J.Smulders & Co./1 Den Haag,,,47,59
5385,"N.72 Buurt WW 6de blad, uit: Atlas van de gemeente Amsterdam : bevattende de grondteekening van alle gebouwen met de tegenwoordige nommering, en onderscheiding van gemeente-eigendommen, publieke en bijzondere gebouwen, woon- en pakhuizen : in 101 kaarten / naar officiële bronnen bewerkt; [schaal 1:1.250]",0106053130073.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/5385,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/5415/show/5385,1876,Jan Christiaan Loman Jr. 1825-1897; J.Smulders & Co./1 Den Haag,,,47,59
5386,"N.73 Buurt WW 7de blad, uit: Atlas van de gemeente Amsterdam : bevattende de grondteekening van alle gebouwen met de tegenwoordige nommering, en onderscheiding van gemeente-eigendommen, publieke en bijzondere gebouwen, woon- en pakhuizen : in 101 kaarten / naar officiële bronnen bewerkt; [schaal 1:1.250]",0106053130074.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/5386,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/5415/show/5386,1876,Jan Christiaan Loman Jr. 1825-1897; J.Smulders & Co./1 Den Haag,,,47,59
5387,"N.74 Buurt WW 8ste blad, uit: Atlas van de gemeente Amsterdam : bevattende de grondteekening van alle gebouwen met de tegenwoordige nommering, en onderscheiding van gemeente-eigendommen, publieke en bijzondere gebouwen, woon- en pakhuizen : in 101 kaarten / naar officiële bronnen bewerkt; [schaal 1:1.250]",0106053130075.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/5387,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/5415/show/5387,1876,Jan Christiaan Loman Jr. 1825-1897; J.Smulders & Co./1 Den Haag,,,47,59
5388,"N.75 Buurt WW 9de blad, uit: Atlas van de gemeente Amsterdam : bevattende de grondteekening van alle gebouwen met de tegenwoordige nommering, en onderscheiding van gemeente-eigendommen, publieke en bijzondere gebouwen, woon- en pakhuizen : in 101 kaarten / naar officiële bronnen bewerkt; [schaal 1:1.250]",0106053130076.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/5388,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/5415/show/5388,1876,Jan Christiaan Loman Jr. 1825-1897; J.Smulders & Co./1 Den Haag,,,47,59
5389,"N.76 Buurt XX 1ste blad, uit: Atlas van de gemeente Amsterdam : bevattende de grondteekening van alle gebouwen met de tegenwoordige nommering, en onderscheiding van gemeente-eigendommen, publieke en bijzondere gebouwen, woon- en pakhuizen : in 101 kaarten / naar officiële bronnen bewerkt; [schaal 1:1.250]",0106053130077.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/5389,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/5415/show/5389,1876,Jan Christiaan Loman Jr. 1825-1897; J.Smulders & Co./1 Den Haag,,,47,59
5390,"N.77 Buurt XX 2de blad, uit: Atlas van de gemeente Amsterdam : bevattende de grondteekening van alle gebouwen met de tegenwoordige nommering, en onderscheiding van gemeente-eigendommen, publieke en bijzondere gebouwen, woon- en pakhuizen : in 101 kaarten / naar officiële bronnen bewerkt; [schaal 1:1.250]",0106053130078.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/5390,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/5415/show/5390,1876,Jan Christiaan Loman Jr. 1825-1897; J.Smulders & Co./1 Den Haag,,,47,59
5391,"N.78 Buurt XX 3de blad, uit: Atlas van de gemeente Amsterdam : bevattende de grondteekening van alle gebouwen met de tegenwoordige nommering, en onderscheiding van gemeente-eigendommen, publieke en bijzondere gebouwen, woon- en pakhuizen : in 101 kaarten / naar officiële bronnen bewerkt; [schaal 1:1.250]",0106053130079.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/5391,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/5415/show/5391,1876,Jan Christiaan Loman Jr. 1825-1897; J.Smulders & Co./1 Den Haag,,,47,59
5392,"N.79 Buurt XX 4de blad, uit: Atlas van de gemeente Amsterdam : bevattende de grondteekening van alle gebouwen met de tegenwoordige nommering, en onderscheiding van gemeente-eigendommen, publieke en bijzondere gebouwen, woon- en pakhuizen : in 101 kaarten / naar officiële bronnen bewerkt; [schaal 1:1.250]",0106053130080.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/5392,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/5415/show/5392,1876,Jan Christiaan Loman Jr. 1825-1897; J.Smulders & Co./1 Den Haag,,,47,59
5393,"N.80 Buurt YY 1ste blad, uit: Atlas van de gemeente Amsterdam : bevattende de grondteekening van alle gebouwen met de tegenwoordige nommering, en onderscheiding van gemeente-eigendommen, publieke en bijzondere gebouwen, woon- en pakhuizen : in 101 kaarten / naar officiële bronnen bewerkt; [schaal 1:1.250]",0106053130081.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/5393,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/5415/show/5393,1876,Jan Christiaan Loman Jr. 1825-1897; J.Smulders & Co./1 Den Haag,,,47,59
5394,"N.81 Buurt YY 2de blad, uit: Atlas van de gemeente Amsterdam : bevattende de grondteekening van alle gebouwen met de tegenwoordige nommering, en onderscheiding van gemeente-eigendommen, publieke en bijzondere gebouwen, woon- en pakhuizen : in 101 kaarten / naar officiële bronnen bewerkt; [schaal 1:1.250]",0106053130082.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/5394,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/5415/show/5394,1876,Jan Christiaan Loman Jr. 1825-1897; J.Smulders & Co./1 Den Haag,,,47,59
5395,"N.82 Buurt YY 3de blad, uit: Atlas van de gemeente Amsterdam : bevattende de grondteekening van alle gebouwen met de tegenwoordige nommering, en onderscheiding van gemeente-eigendommen, publieke en bijzondere gebouwen, woon- en pakhuizen : in 101 kaarten / naar officiële bronnen bewerkt; [schaal 1:1.250]",0106053130083.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/5395,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/5415/show/5395,1876,Jan Christiaan Loman Jr. 1825-1897; J.Smulders & Co./1 Den Haag,,,47,59
5396,"N.83 Buurt YY 4de blad, uit: Atlas van de gemeente Amsterdam : bevattende de grondteekening van alle gebouwen met de tegenwoordige nommering, en onderscheiding van gemeente-eigendommen, publieke en bijzondere gebouwen, woon- en pakhuizen : in 101 kaarten / naar officiële bronnen bewerkt; [schaal 1:1.250]",0106053130084.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/5396,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/5415/show/5396,1876,Jan Christiaan Loman Jr. 1825-1897; J.Smulders & Co./1 Den Haag,,,47,59
5397,"N.84 Buurt YY 5de blad, uit: Atlas van de gemeente Amsterdam : bevattende de grondteekening van alle gebouwen met de tegenwoordige nommering, en onderscheiding van gemeente-eigendommen, publieke en bijzondere gebouwen, woon- en pakhuizen : in 101 kaarten / naar officiële bronnen bewerkt; [schaal 1:1.250]",0106053130085.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/5397,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/5415/show/5397,1876,Jan Christiaan Loman Jr. 1825-1897; J.Smulders & Co./1 Den Haag,,,47,59
5398,"N.85 Buurt YY 6de blad, uit: Atlas van de gemeente Amsterdam : bevattende de grondteekening van alle gebouwen met de tegenwoordige nommering, en onderscheiding van gemeente-eigendommen, publieke en bijzondere gebouwen, woon- en pakhuizen : in 101 kaarten / naar officiële bronnen bewerkt; [schaal 1:1.250]",0106053130086.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/5398,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/5415/show/5398,1876,Jan Christiaan Loman Jr. 1825-1897; J.Smulders & Co./1 Den Haag,,,47,59
5399,"N.86 Buurt YY 7de blad, uit: Atlas van de gemeente Amsterdam : bevattende de grondteekening van alle gebouwen met de tegenwoordige nommering, en onderscheiding van gemeente-eigendommen, publieke en bijzondere gebouwen, woon- en pakhuizen : in 101 kaarten / naar officiële bronnen bewerkt; [schaal 1:1.250]",0106053130087.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/5399,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/5415/show/5399,1876,Jan Christiaan Loman Jr. 1825-1897; J.Smulders & Co./1 Den Haag,,,47,59
5400,"N.87 Buurt ZZ 1ste blad, uit: Atlas van de gemeente Amsterdam : bevattende de grondteekening van alle gebouwen met de tegenwoordige nommering, en onderscheiding van gemeente-eigendommen, publieke en bijzondere gebouwen, woon- en pakhuizen : in 101 kaarten / naar officiële bronnen bewerkt; [schaal 1:1.250]",0106053130088.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/5400,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/5415/show/5400,1876,Jan Christiaan Loman Jr. 1825-1897; J.Smulders & Co./1 Den Haag,,,47,59
